,FFP_TIER,FLIGHT_COUNT,LAST_TO_END,SEG_KM_SUM,EXCHANGE_COUNT,Points_Sum,AGE,ffp_year
6385,4,24,34,37646,0,28621,34,2011
6386,4,4,105,48928,0,18608,74,2007
6387,4,26,76,41952,0,25353,48,2007
6388,4,34,79,44553,1,22567,31,2011
6389,4,27,11,41262,1,24898,29,2013
6390,4,41,74,43239,2,23410,32,2006
6391,4,18,159,49218,0,22352,37,2011
6392,4,37,27,37152,1,59559,36,2008
6393,4,20,36,39920,3,23686,42,2010
6394,4,24,89,40479,0,22070,52,2008
6395,4,28,2,45938,0,27244,41,2007
6396,4,13,18,33621,0,31585,47,2012
6397,4,28,39,41674,0,25925,53,2007
6398,4,30,3,38534,0,27172,47,2006
6399,4,18,4,51185,0,22714,44,2009
6400,5,33,2,37908,0,31121,45,2011
6401,4,24,267,45656,1,19988,36,2005
6402,5,21,4,26648,2,27252,50,2007
6403,4,12,10,35164,0,35484,54,2006
6404,4,33,12,52073,1,20147,46,2011
6405,4,23,3,40866,0,35052,33,2010
6406,5,31,14,42030,0,26976,45,2008
6407,4,26,62,44168,2,28913,30,2011
6408,4,27,70,40490,2,23373,58,2006
6409,6,30,1,35596,2,23030,31,2008
6410,4,16,63,37522,0,26546,51,2006
6411,4,24,5,34704,0,27804,77,2005
6412,4,37,22,43975,0,23243,49,2012
6413,4,30,13,49022,1,24241,73,2004
6414,5,23,7,27143,4,29659,42,2006
6415,4,23,15,36377,2,28050,41,2010
6416,4,27,177,31733,3,26794,43,2006
6417,4,22,68,43250,0,27269,51,2009
6418,5,31,9,38459,7,25749,46,2008
6419,4,32,14,35337,3,26474,42,2007
6420,4,18,60,44395,0,21348,34,2012
6421,4,22,224,30209,5,27065,53,2005
6422,4,23,16,38783,0,29659,31,2010
6423,5,37,5,40139,0,25701,38,2005
6424,5,29,8,30829,0,24835,41,2008
6425,4,22,60,49469,0,18555,36,2006
6426,4,23,45,40110,1,24496,42,2009
6427,4,34,17,39991,2,27760,40,2010
6428,4,3,175,36696,0,27916,80,2009
6429,5,33,3,46615,0,24406,49,2007
6430,5,47,24,33612,0,28280,41,2011
6431,5,15,23,31920,0,28084,37,2012
6432,4,29,257,33843,0,28557,34,2012
6433,4,14,70,38455,0,26261,42,2011
6434,5,43,13,38534,0,27554,48,2009
6435,4,34,44,39820,3,23869,38,2008
6436,4,28,2,47670,0,18600,47,2008
6437,4,30,27,41948,0,20160,44,2009
6438,5,18,21,32226,0,30978,34,2012
6439,4,20,79,38196,0,37602,39,2005
6440,4,39,123,44127,1,22448,71,2009
6441,4,25,13,47130,0,22055,37,2012
6442,4,28,13,46755,0,24940,70,2006
6443,4,46,19,39404,1,25316,53,2009
6444,5,22,34,42169,0,25569,29,2012
6445,4,34,54,47271,1,23711,33,2010
6446,4,23,26,35919,0,24443,40,2007
6447,5,31,10,37255,0,30122,44,2011
6448,4,22,69,47948,3,32254,31,2011
6449,5,54,30,36148,1,28687,37,2005
6450,4,26,2,44442,1,24982,44,2010
6451,4,38,5,35112,0,27997,47,2012
6452,4,12,149,28613,1,29040,50,2007
6453,4,26,10,37397,2,28509,36,2011
6454,5,18,104,21907,0,53739,63,2005
6455,4,21,11,38881,0,28458,45,2009
6456,4,22,36,43258,0,23285,62,2005
6457,4,23,147,37130,0,28072,44,2011
6458,4,28,9,43670,0,23073,50,2005
6459,4,23,124,37392,0,25744,58,2007
6460,4,40,5,43212,0,24531,38,2010
6461,4,33,11,34134,1,26605,33,2010
6462,4,22,96,40642,3,36041,38,2008
6463,4,30,106,50219,0,20657,45,2006
6464,4,41,116,34787,0,30004,60,2007
6465,5,46,1,43748,0,24599,42,2008
6466,4,32,56,30722,0,26285,56,2010
6467,4,27,89,41211,1,25718,35,2009
6468,5,21,10,20762,3,29074,41,2006
6469,5,15,4,23268,0,29590,39,2008
6470,4,18,51,44055,1,25605,54,2006
6471,4,32,1,39658,4,27548,44,2010
6472,4,17,132,41092,3,26383,32,2008
6473,4,32,27,32965,0,24916,37,2011
6474,4,27,19,40205,1,31690,28,2012
6475,4,24,72,38905,0,27153,31,2012
6476,4,40,69,40676,2,26537,45,2008
6477,5,45,14,39850,2,22824,41,2007
6478,4,15,42,42647,0,21954,46,2012
6479,4,22,1,38235,1,25786,37,2011
6480,4,23,97,43022,0,27988,63,2006
6481,4,13,216,41094,2,25521,33,2012
6482,4,17,22,41187,0,21238,53,2006
6483,5,45,5,38830,0,32400,46,2005
6484,4,5,69,49656,0,19114,63,2010
6485,5,32,6,37401,0,25233,47,2005
6486,4,34,72,38473,1,29965,31,2011
6487,4,14,86,36264,0,30455,52,2013
6488,5,33,5,33703,2,28692,47,2005
6489,4,18,99,34961,0,29055,51,2005
6490,5,45,5,47498,3,21131,36,2005
6491,6,20,23,20801,0,34350,53,2012
6492,4,36,18,45382,0,24714,38,2009
6493,4,34,5,38120,0,25429,34,2011
6494,4,34,14,36482,1,29814,41,2006
6495,4,21,22,42695,0,25581,39,2007
6496,4,21,5,43807,0,20097,42,2011
6497,4,24,18,45890,0,25334,42,2012
6498,6,29,14,41073,2,25295,54,2007
6499,4,28,80,40240,3,22514,46,2008
6500,4,26,7,37905,0,23031,58,2009
6501,4,24,6,61501,0,21703,28,2012
6502,5,42,17,39068,0,28240,40,2006
6503,4,3,396,28315,0,34660,47,2010
6504,4,29,13,43579,0,24429,33,2009
6505,4,32,7,38564,1,23696,44,2006
6506,5,52,1,43322,0,30642,32,2012
6507,4,9,38,27405,0,25792,54,2013
6508,5,36,4,41389,2,31652,41,2006
6509,4,27,1,40680,0,24743,38,2012
6510,4,32,13,37114,0,26792,45,2006
6511,4,39,32,38545,0,29484,44,2008
6512,4,12,77,22267,0,28932,56,2010
6513,4,36,14,39914,0,35083,39,2008
6514,4,18,16,43800,0,21840,30,2013
6515,4,9,390,21433,0,24807,60,2012
6516,4,37,58,40094,0,23673,31,2011
6517,4,14,27,41775,1,21035,54,2006
6518,5,65,8,39876,2,33181,49,2011
6519,4,30,9,39266,2,25000,34,2010
6520,4,18,23,20626,0,28055,60,2008
6521,4,46,102,46351,0,22490,33,2008
6522,4,4,221,48928,0,25588,57,2013
6523,4,20,85,33637,0,27618,27,2009
6524,5,30,17,37810,0,22758,52,2012
6525,5,28,8,43756,0,22919,40,2011
6526,5,23,11,31539,0,25832,60,2009
6527,4,21,122,34684,0,25336,36,2011
6528,4,28,116,43992,0,22113,44,2006
6529,5,38,3,43192,6,34612,39,2005
6530,4,21,31,42721,0,19831,0,2009
6531,4,9,61,40894,0,29303,26,2012
6532,4,30,81,37619,0,30037,45,2011
6533,6,22,33,37363,1,26062,26,2012
6534,4,29,375,29086,2,25894,42,2011
6535,4,28,112,35904,0,32292,31,2011
6536,4,23,8,45694,0,15871,56,2011
6537,4,31,13,32040,0,27921,47,2009
6538,5,40,20,44651,4,73467,32,2008
6539,5,38,5,37273,0,29434,48,2007
6540,4,31,26,36100,0,25299,53,2012
6541,4,44,26,52019,3,20163,38,2007
6542,5,26,1,34785,0,27603,37,2013
6543,4,20,2,44618,0,23948,56,2006
6544,4,24,59,41326,0,25950,33,2011
6545,6,21,6,37592,0,39368,38,2004
6546,4,32,177,40596,0,24347,47,2011
6547,4,24,285,34153,2,26258,39,2011
6548,5,35,1,37639,4,33363,34,2011
6549,5,39,7,38272,0,24198,54,2006
6550,4,22,20,22631,1,28587,50,2005
6551,4,25,1,38488,0,30342,48,2010
6552,5,30,168,40109,0,22910,53,2005
6553,4,22,2,42254,4,25649,50,2007
6554,4,11,374,35883,0,25715,35,2005
6555,4,42,10,41915,2,24167,35,2007
6556,4,22,33,43826,0,24683,43,2008
6557,4,21,5,42212,4,23928,38,2005
6558,4,33,18,34251,4,25607,42,2009
6559,4,28,98,41402,1,23224,42,2005
6560,4,35,31,37198,1,26628,37,2007
6561,4,14,98,41848,0,19263,38,2010
6562,4,29,5,47383,0,23358,42,2007
6563,6,21,4,24692,0,30637,48,2008
6564,5,41,4,57461,0,32707,40,2010
6565,4,28,5,41258,0,24493,57,2010
6566,4,3,303,36696,0,34896,57,2007
6567,4,24,30,39744,0,27862,35,2011
6568,4,19,6,43415,0,19231,29,2010
6569,4,30,11,41137,1,23111,38,2009
6570,4,20,12,33900,1,26356,30,2011
6571,4,27,63,35910,0,27871,68,2011
6572,4,11,74,21627,0,33662,33,2011
6573,4,8,654,43969,0,17484,45,2010
6574,4,24,86,42339,0,25016,54,2010
6575,4,48,18,33111,0,31084,42,2006
6576,4,30,58,42173,0,21469,51,2010
6577,4,39,8,53687,0,18849,45,2006
6578,4,23,4,26338,1,27466,47,2007
6579,4,16,171,36482,0,25683,58,2011
6580,4,34,77,44606,0,25647,30,2011
6581,4,13,521,19422,11,25995,66,2008
6582,4,27,40,44983,0,27102,58,2009
6583,4,34,27,36678,2,26896,41,2007
6584,4,29,33,43479,3,32759,33,2010
6585,4,27,9,39395,0,23039,41,2008
6586,4,35,4,44575,0,32644,44,2006
6587,4,7,43,41184,0,16450,62,2011
6588,5,49,32,38565,2,25669,45,2007
6589,5,48,7,44004,3,22633,37,2009
6590,4,26,4,42905,0,23594,26,2012
6591,4,13,19,40925,2,23607,49,2006
6592,4,32,4,39228,0,26553,36,2010
6593,5,27,1,33453,0,29709,52,2008
6594,4,43,69,48323,2,27348,35,2009
6595,4,26,75,38537,0,28261,42,2010
6596,4,24,21,42893,0,22492,42,2010
6597,4,21,91,34349,2,26683,52,2009
6598,4,37,73,46581,0,19645,42,2012
6599,5,36,12,38701,0,58793,35,2008
6600,5,34,3,37407,0,32873,48,2009
6601,4,20,105,43130,3,22008,48,2008
6602,4,11,91,21051,0,26862,60,2012
6603,6,12,128,23578,0,29132,50,2011
6604,4,39,6,43400,6,40246,36,2010
6605,4,38,382,39632,1,24068,31,2010
6606,4,10,44,29478,0,23788,23,2012
6607,4,32,2,47190,0,20335,57,2011
6608,4,18,15,31520,0,25821,47,2005
6609,4,38,67,39986,3,24769,42,2006
6610,4,14,115,39949,0,23696,48,2006
6611,4,22,19,32102,0,27490,61,2005
6612,4,19,134,41590,1,24813,51,2010
6613,4,16,178,20636,5,27633,54,2010
6614,4,24,24,40791,2,23962,54,2006
6615,4,26,19,41929,1,22795,43,2011
6616,4,27,15,42039,0,21819,38,2011
6617,4,4,245,37982,0,21370,22,2012
6618,4,26,159,40560,0,23175,59,2006
6619,4,25,141,35189,3,23598,41,2006
6620,4,28,80,46856,0,22243,48,2007
6621,4,23,103,39608,1,26204,43,2007
6622,4,30,11,40033,0,21972,32,2009
6623,4,10,117,20192,0,29212,63,2012
6624,4,21,25,37669,0,24446,42,2011
6625,4,23,7,31616,3,27853,39,2007
6626,4,15,111,40695,0,23569,31,2011
6627,4,36,11,33996,0,26180,40,2011
6628,5,23,24,36932,0,24289,50,2011
6629,6,47,8,41834,0,32348,58,2013
6630,6,19,50,20225,0,26998,45,2012
6631,4,15,32,29593,1,28188,39,2009
6632,4,30,6,38257,0,19283,40,2012
6633,4,8,150,27407,0,35058,61,2006
6634,4,6,480,30140,0,33244,54,2008
6635,4,22,73,37010,0,29425,34,2009
6636,4,31,120,45166,0,19694,44,2007
6637,4,29,18,38414,0,25072,49,2007
6638,4,43,65,41924,0,26024,62,2008
6639,4,29,7,41102,3,52678,37,2008
6640,4,34,10,42335,2,20760,45,2009
6641,4,28,7,38816,2,26513,44,2009
6642,4,16,57,50233,0,19077,29,2011
6643,5,23,58,43905,0,24469,45,2012
6644,4,18,132,44905,0,22576,44,2005
6645,5,32,39,30158,0,27838,58,2007
6646,4,19,36,48345,0,29139,31,2010
6647,4,18,48,37666,0,28112,27,2012
6648,4,23,1,44072,5,22548,53,2007
6649,4,20,4,41886,0,26428,70,2006
6650,4,14,147,37002,0,31878,57,2005
6651,5,32,6,35094,2,26121,44,2006
6652,4,28,15,47877,0,23233,32,2012
6653,4,24,17,58769,0,15210,40,2012
6654,5,81,4,43196,0,30579,30,2012
6655,4,3,450,36696,0,20936,53,2005
6656,4,43,97,41468,0,26990,62,2004
6657,5,30,30,33766,0,26469,56,2011
6658,4,24,19,39204,2,20821,47,2008
6659,4,35,9,39877,3,26361,59,2006
6660,4,31,12,43488,1,24382,46,2010
6661,4,21,19,42576,0,29775,47,2010
6662,4,26,34,46039,0,24230,32,2012
6663,4,38,3,35527,1,27812,45,2010
6664,4,20,18,36966,5,26797,40,2004
6665,5,39,6,39537,0,27552,53,2005
6666,4,29,106,38988,1,25050,49,2010
6667,4,26,94,43488,6,27588,56,2005
6668,6,23,3,19929,0,37949,60,2012
6669,4,20,13,28369,0,24239,43,2005
6670,4,26,27,43538,3,37572,54,2006
6671,4,15,7,41073,0,20890,28,2013
6672,4,22,5,47600,1,23313,49,2006
6673,5,35,13,47150,0,31938,38,2013
6674,4,36,15,51356,0,22181,57,2006
6675,4,37,10,45443,2,33548,34,2011
6676,4,26,6,40558,0,24217,57,2010
6677,4,38,3,39612,1,23157,47,2005
6678,5,16,38,21895,0,29369,38,2008
6679,4,10,80,41111,0,40962,31,2011
6680,4,29,5,30982,0,27767,48,2007
6681,4,31,2,31985,0,26427,43,2009
6682,5,26,18,39745,0,25143,47,2009
6683,4,27,5,39305,0,25175,37,2012
6684,5,45,10,38379,0,24436,55,2010
6685,4,28,20,39145,0,35446,36,2012
6686,4,33,73,39879,0,24379,52,2012
6687,4,20,17,32828,0,28114,49,2012
6688,4,30,3,40516,0,24521,32,2012
6689,5,29,41,42655,2,33326,28,2012
6690,4,37,26,39179,0,22959,34,2007
6691,4,26,69,36239,0,26377,47,2012
6692,5,28,29,32235,1,28607,40,2009
6693,4,31,1,34248,0,27948,44,2011
6694,4,43,112,42040,1,23394,54,2007
6695,4,16,26,37642,0,28220,35,2012
6696,6,95,4,39070,4,38775,60,2005
6697,4,10,32,36633,0,27809,33,2012
6698,4,38,11,42503,3,45040,43,2008
6699,4,37,290,31449,2,26021,46,2009
6700,4,24,30,51124,0,18653,49,2012
6701,5,35,4,42557,0,27225,40,2012
6702,5,36,22,45953,0,24780,41,2008
6703,6,20,81,31548,0,27914,48,2012
6704,4,31,105,37287,0,27405,48,2010
6705,4,14,42,40630,0,27905,52,2013
6706,4,29,17,40643,1,22773,27,2012
6707,4,23,7,40375,1,21718,57,2007
6708,5,62,8,43307,0,32118,39,2011
6709,5,36,26,43500,1,22919,34,2008
6710,6,17,10,20376,0,29558,42,2006
6711,6,13,17,21044,0,28849,47,2005
6712,4,21,61,40693,1,37381,39,2010
6713,4,29,13,38985,0,24243,48,2011
6714,4,18,2,46418,2,20177,54,2009
6715,4,28,5,34999,0,26266,47,2006
6716,5,15,170,23683,0,29635,43,2011
6717,4,34,49,46740,1,29579,32,2012
6718,4,27,34,37613,0,25831,46,2007
6719,4,24,29,37918,4,27306,42,2007
6720,4,20,21,37811,1,27580,34,2008
6721,4,21,119,48816,0,22880,65,2011
6722,4,38,24,47824,0,21295,56,2006
6723,4,29,18,46338,0,22691,67,2006
6724,5,28,25,33736,0,28022,36,2009
6725,4,16,370,38885,0,21807,38,2010
6726,4,7,352,39017,0,27992,38,2007
6727,4,24,6,44725,0,19205,34,2012
6728,4,29,28,40145,1,24376,48,2009
6729,4,25,27,42469,0,27101,36,2012
6730,4,43,86,49243,0,20898,55,2006
6731,4,43,27,43882,4,42903,32,2010
6732,4,18,37,31141,0,27296,48,2010
6733,4,18,50,42689,0,27774,37,2009
6734,4,20,1,44058,0,25333,42,2011
6735,5,44,2,34345,1,31637,32,2012
6736,4,31,8,45341,1,24365,32,2010
6737,4,33,74,43828,2,23244,67,2005
6738,4,27,74,38554,0,27661,42,2009
6739,5,29,8,40078,1,25894,32,2013
6740,4,34,34,39365,0,30533,47,2010
6741,4,32,42,43839,0,22170,43,2011
6742,4,26,9,46308,3,23751,55,2007
6743,4,27,11,37385,0,21986,57,2011
6744,4,23,44,39270,2,36272,36,2009
6745,4,30,7,33288,0,26417,54,2008
6746,4,3,65,36696,0,34896,27,2013
6747,5,42,6,34961,1,24039,39,2011
6748,4,21,295,43547,0,29834,36,2012
6749,4,21,45,40817,0,25833,63,2007
6750,4,19,1,39207,0,26821,49,2012
6751,5,32,10,35187,0,28898,42,2008
6752,4,20,32,36870,0,16976,55,2010
6753,4,31,31,45199,1,29716,30,2012
6754,4,29,78,40094,1,24181,46,2006
6755,4,26,1,32509,0,27636,48,2007
6756,4,26,30,37989,1,25758,42,2006
6757,4,25,34,48455,0,20169,35,2012
6758,4,28,3,38808,1,37167,46,2006
6759,4,5,226,38950,1,21780,50,2006
6760,4,37,21,49263,0,24071,42,2007
6761,4,42,1,44440,3,33530,43,2007
6762,4,28,30,46043,0,23101,39,2009
6763,4,19,132,38635,1,21270,43,2009
6764,4,4,151,37439,0,22107,48,2012
6765,4,16,377,27245,2,31983,33,2007
6766,4,21,3,40566,1,38252,42,2005
6767,5,38,12,39690,0,27329,42,2007
6768,4,25,210,37437,0,25537,58,2010
6769,4,31,35,43548,4,24341,56,2005
6770,4,30,168,43612,2,20385,40,2011
6771,6,43,1,32554,3,42964,41,2011
6772,4,37,1,39325,2,24457,73,2010
6773,4,25,16,31686,0,26307,34,2009
6774,5,37,2,34173,2,25507,47,2006
6775,5,42,25,43828,1,24150,37,2010
6776,4,28,89,45963,0,16004,31,2012
6777,5,41,33,37275,0,39061,39,2008
6778,5,7,3,23535,0,28600,53,2009
6779,4,25,6,41569,0,21807,47,2007
6780,4,3,93,36696,0,28416,50,2012
6781,4,21,33,39442,2,26884,44,2007
6782,4,26,116,33228,0,26298,50,2006
6783,4,14,80,41674,0,21514,32,2011
6784,4,24,16,43487,0,23825,48,2008
6785,4,3,9,30282,0,26307,49,2012
6786,5,22,10,27434,0,29481,45,2006
6787,5,46,9,44324,1,24131,42,2009
6788,6,17,15,21499,0,32679,52,2007
6789,5,41,26,34376,0,29122,42,2012
6790,4,7,83,43648,0,16368,53,2012
6791,4,7,27,36209,0,21682,38,2006
6792,4,37,40,39289,2,28159,50,2009
6793,4,13,16,41685,1,25015,44,2011
6794,4,32,21,40662,0,29262,34,2011
6795,4,26,242,41908,2,22783,54,2007
6796,5,53,12,36514,0,28105,41,2007
6797,4,23,4,38978,1,24295,50,2010
6798,4,20,5,34702,0,26193,48,2008
6799,4,13,105,33214,0,29932,41,2011
6800,4,29,40,41010,0,24337,32,2007
6801,4,28,22,41190,1,38673,27,2012
6802,5,28,21,43737,2,20918,33,2012
6803,4,30,8,39932,0,22918,64,2007
6804,4,20,178,30966,2,35158,31,2011
6805,4,20,202,42346,0,20227,55,2011
6806,4,21,4,37815,0,26362,38,2005
6807,5,41,91,39634,0,23611,45,2011
6808,4,30,6,35446,4,23973,36,2011
6809,5,28,4,37173,3,41418,46,2006
6810,5,34,23,36555,0,27782,47,2007
6811,4,26,34,43367,0,38068,42,2009
6812,5,39,21,40309,1,26323,34,2010
6813,4,29,127,42806,0,24544,41,2010
6814,4,26,11,40487,0,21053,45,2010
6815,4,6,10,39918,0,21403,39,2011
6816,6,17,116,26613,0,32115,38,2011
6817,5,36,8,39121,1,24764,48,2008
6818,4,7,384,20670,0,24993,50,2009
6819,4,14,80,39023,0,27098,36,2012
6820,4,24,13,28710,1,26468,38,2008
6821,4,36,70,51733,2,21463,57,2007
6822,5,39,9,37006,0,35241,55,2007
6823,4,32,3,39451,0,24623,40,2010
6824,4,25,14,34061,0,26361,30,2011
6825,5,33,93,46793,0,24710,42,2006
6826,5,36,1,51502,1,22371,42,2009
6827,4,26,76,44654,1,21064,55,2010
6828,4,24,106,39905,3,31914,42,2006
6829,5,22,26,38374,2,40111,31,2007
6830,4,25,62,33516,4,27217,41,2012
6831,4,19,2,44788,1,23425,48,2009
6832,4,21,429,38692,4,24410,47,2005
6833,5,40,3,38157,2,23854,36,2010
6834,4,24,389,34686,0,22946,44,2011
6835,5,39,1,34994,0,33971,37,2007
6836,4,14,99,23836,4,29421,42,2005
6837,4,31,99,36333,4,27048,47,2007
6838,4,27,100,32103,3,32017,62,2010
6839,4,35,70,57401,0,22998,67,2005
6840,4,29,19,46140,0,20948,46,2011
6841,4,30,6,39091,0,21869,48,2007
6842,4,33,4,46563,0,16915,34,2010
6843,5,32,74,36679,1,32696,38,2007
6844,5,44,17,30360,0,27932,37,2012
6845,4,23,72,35575,1,43120,56,2009
6846,5,38,4,34324,0,27079,48,2007
6847,4,14,117,21081,0,25102,64,2005
6848,4,33,21,48520,0,19280,42,2011
6849,4,19,4,33624,0,28022,41,2010
6850,4,15,118,51163,0,25810,72,2012
6851,4,15,15,34276,0,24998,38,2012
6852,5,33,10,30789,7,45807,38,2006
6853,4,18,10,39386,0,20390,64,2011
6854,4,17,105,23610,0,24515,38,2010
6855,4,27,106,45294,0,19445,57,2012
6856,4,22,9,39063,0,23399,47,2007
6857,5,37,20,39476,0,41975,46,2008
6858,4,29,15,34210,0,24536,49,2005
6859,4,21,6,48162,1,19818,34,2010
6860,4,20,55,48758,0,18496,52,2009
6861,4,16,26,30901,0,25500,42,2012
6862,5,30,15,39117,1,24533,36,2009
6863,4,33,34,31263,3,25252,64,2005
6864,4,13,105,46634,0,22726,41,2012
6865,4,24,5,40592,0,25867,54,2011
6866,4,26,122,41994,0,21912,47,2011
6867,4,19,125,33998,0,34282,48,2009
6868,4,26,17,36979,0,26234,41,2011
6869,4,23,3,48150,0,50314,65,2006
6870,4,29,127,27094,0,28254,69,2011
6871,4,25,29,34014,4,24256,36,2007
6872,4,26,25,50315,0,17198,36,2012
6873,4,31,106,37662,0,25735,55,2006
6874,5,32,15,34427,0,26638,33,2011
6875,4,7,231,39469,4,15703,42,2005
6876,4,19,1,35034,2,29273,32,2011
6877,5,33,32,32110,0,26851,45,2012
6878,4,31,8,39833,0,23523,47,2011
6879,4,13,237,36628,0,19305,39,2007
6880,5,27,168,36719,0,24631,52,2005
6881,4,31,41,42340,2,20164,37,2005
6882,4,20,56,33685,0,33762,38,2011
6883,4,40,98,42496,0,24924,50,2011
6884,4,28,5,41286,0,24788,44,2012
6885,4,22,65,33181,3,28157,42,2009
6886,4,14,45,38154,0,32785,40,2009
6887,4,14,17,28062,6,32006,53,2006
6888,4,31,26,40671,0,23513,46,2005
6889,4,40,41,33490,4,26969,44,2006
6890,5,11,12,20127,0,28420,63,2012
6891,4,24,26,37453,1,24735,33,2007
6892,4,37,24,32980,1,27985,36,2009
6893,4,23,12,33270,3,26558,48,2005
6894,4,29,53,40781,0,24308,39,2013
6895,4,34,9,43934,0,21021,37,2011
6896,4,23,1,34315,0,25563,49,2009
6897,5,28,94,32602,3,28870,48,2010
6898,4,42,43,36384,2,27784,33,2009
6899,4,12,9,38017,0,17970,47,2009
6900,4,28,68,38434,0,23687,57,2008
6901,4,29,3,49675,1,18627,53,2006
6902,4,16,5,29193,1,27182,42,2008
6903,4,10,144,29535,0,31921,27,2012
6904,4,22,76,28381,0,27601,48,2006
6905,4,35,22,35144,3,26359,56,2005
6906,4,28,96,43024,1,25062,0,2006
6907,4,27,25,39435,3,20615,52,2008
6908,5,35,92,31584,0,25829,42,2012
6909,6,22,28,51159,1,19140,54,2008
6910,4,20,15,37210,0,21947,61,2012
6911,4,29,31,37760,0,25272,48,2007
6912,4,11,23,24653,0,24087,39,2007
6913,4,22,29,38811,0,23549,54,2006
6914,4,25,12,40264,1,23053,68,2005
6915,4,29,116,40515,0,24186,41,2005
6916,4,11,348,20485,0,28537,63,2011
6917,4,20,57,35582,0,24683,34,2009
6918,4,47,10,40531,1,32795,43,2010
6919,4,23,11,35674,0,25742,0,2012
6920,4,23,62,43437,1,22978,43,2013
6921,4,30,75,38753,0,27570,50,2012
6922,4,33,42,39522,2,21348,43,2005
6923,4,34,13,51477,2,29743,29,2011
6924,4,27,43,30965,0,25141,50,2011
6925,4,25,11,36556,0,23878,49,2013
6926,4,24,29,32585,0,26238,55,2004
6927,4,26,14,24555,0,30447,55,2011
6928,4,25,27,36489,0,22888,56,2012
6929,4,36,10,41230,0,24870,47,2006
6930,4,27,6,34544,0,39313,32,2010
6931,4,23,24,37696,0,23494,41,2009
6932,4,22,184,36713,3,80407,34,2005
6933,4,22,8,39167,0,27638,48,2010
6934,4,42,92,41764,1,23684,29,2012
6935,4,36,18,40193,1,40537,34,2011
6936,4,33,2,41827,2,65072,36,2012
6937,5,42,21,38219,2,26945,42,2007
6938,4,17,5,47605,0,20871,54,2007
6939,5,33,6,34086,0,28552,38,2007
6940,4,34,2,47573,0,20222,40,2012
6941,4,35,125,35660,0,26264,47,2008
6942,4,25,2,38588,0,25255,54,2011
6943,4,22,7,31677,1,33629,33,2011
6944,4,47,20,45892,2,22797,49,2010
6945,4,28,107,39772,0,25248,47,2010
6946,4,32,11,35853,1,22656,33,2010
6947,4,21,2,40613,0,18785,33,2011
6948,4,31,105,35086,0,26738,47,2007
6949,4,37,18,42351,0,21077,42,2011
6950,4,41,20,44303,0,21649,51,2006
6951,4,24,6,36434,1,32194,28,2012
6952,4,38,12,47689,0,17821,41,2010
6953,4,21,165,37727,4,22071,38,2010
6954,4,25,145,34893,2,29189,39,2004
6955,4,35,25,50611,2,23184,53,2005
6956,4,18,58,34406,0,27034,34,2012
6957,4,20,46,57353,0,19218,53,2008
6958,4,15,45,35140,0,32862,34,2010
6959,4,28,12,32100,2,28272,52,2007
6960,5,19,12,26705,0,30703,40,2009
6961,4,24,8,45887,0,32853,48,2007
6962,4,22,14,51403,2,22890,50,2010
6963,4,26,6,39627,3,38475,31,2012
6964,4,11,66,36241,0,25811,30,2012
6965,5,56,16,40513,0,24292,49,2011
6966,4,34,1,41361,3,22752,52,2011
6967,4,37,13,44969,2,26790,29,2011
6968,4,6,15,39206,0,24121,43,2009
6969,5,44,65,36854,1,37499,36,2012
6970,4,9,101,29273,0,26888,57,2008
6971,4,16,27,32322,1,26523,57,2006
6972,4,31,16,42410,0,27729,42,2010
6973,4,21,11,37696,2,26233,32,2011
6974,4,26,1,69168,0,15678,42,2006
6975,4,21,36,41307,1,28976,50,2012
6976,4,11,5,38885,0,19149,41,2013
6977,4,24,70,31043,0,31521,40,2006
6978,4,14,157,33967,4,26326,46,2008
6979,4,21,106,38069,3,23212,41,2010
6980,4,31,1,37806,0,24805,46,2012
6981,4,33,39,25328,0,25137,20,2011
6982,6,16,17,20114,0,27353,66,2012
6983,4,19,23,38670,0,26141,47,2009
6984,4,26,6,46329,0,21181,45,2007
6985,4,14,120,37447,1,37154,31,2009
6986,4,28,56,37608,0,23715,59,2007
6987,5,44,6,42669,1,24323,44,2008
6988,5,32,25,36079,0,25851,64,2007
6989,4,26,7,31998,1,25464,40,2007
6990,4,37,12,38246,1,23666,0,2006
6991,4,21,41,48375,0,23457,48,2006
6992,4,32,12,36878,0,22860,35,2009
6993,4,5,346,39074,0,22487,46,2012
6994,4,25,113,34947,0,24070,30,2010
6995,4,13,26,24296,0,27491,33,2012
6996,4,22,206,34120,2,29566,58,2008
6997,4,6,233,37869,0,22136,61,2012
6998,4,26,2,39495,0,23002,36,2006
6999,4,36,423,37674,0,22057,32,2012
7000,4,25,4,32979,0,24809,46,2011
7001,4,5,674,30093,0,32112,55,2012
7002,4,29,1,39301,0,20969,33,2012
7003,4,17,9,34840,0,28394,45,2006
7004,4,23,121,34478,0,23196,44,2009
7005,6,42,25,33075,3,23743,61,2006
7006,4,29,77,40069,0,27174,54,2009
